81137,514,1210,4
81138,514,1213,4.5
81139,514,1214,4
81140,514,1234,4.5
81141,514,1240,4
81142,514,1258,4
81143,514,1259,4.5
81144,514,1265,4
81145,514,1266,4
81146,514,1270,5
81147,514,1278,4
81148,514,1286,2.5
81149,514,1288,4
81150,514,1291,4
81151,514,1292,3.5
81152,514,1301,3.5
81153,514,1302,5
81154,514,1307,4.5
81155,514,1320,1.5
81156,514,1321,4
81157,514,1326,1.5
81158,514,1327,2
81159,514,1330,2
81160,514,1333,3.5
81161,514,1335,1
81162,514,1345,4
81163,514,1381,1
81164,514,1387,5
81165,514,1388,3
81166,514,1389,2
81167,514,1393,4
81168,514,1396,4.5
81169,514,1407,3
81170,514,1449,4
81171,514,1517,3.5
81172,514,1544,3
81173,514,1584,4
81174,514,1587,3
81175,514,1610,4.5
81176,514,1617,4
81177,514,1625,2.5
81178,514,1641,3.5
81179,514,1644,2
81180,514,1673,4.5
81181,514,1674,4
81182,514,1682,4
81183,514,1704,4
81184,514,1717,2.5
81185,514,1721,4
81186,514,1784,4
81187,514,1947,2
81188,514,1954,4
81189,514,1961,4
81190,514,1962,4
81191,514,1968,4
81192,514,1969,2
81193,514,1974,2
81194,514,1975,2
81195,514,1976,2
81196,514,1977,2
81197,514,1978,2
81198,514,1982,4
81199,514,1983,3
81200,514,1984,2
81201,514,1991,3
81202,514,1994,4
81203,514,1997,4
81204,514,1998,1.5
81205,514,2002,3
81206,514,2003,4
81207,514,2005,3.5
81208,514,2011,2
81209,514,2013,3.5
81210,514,2028,4
81211,514,2078,4
81212,514,2081,4
81213,514,2087,4
81214,514,2088,2.5
81215,514,2096,4
81216,514,2100,2.5
81217,514,2114,4
81218,514,2115,4
81219,514,2118,3.5
81220,514,2121,2
81221,514,2144,3
81222,514,2148,2.5
81223,514,2161,3
81224,514,2174,4
81225,514,2194,4
81226,514,2243,4
81227,514,2268,4.5
81228,514,2288,4
81229,514,2289,2
81230,514,2297,3
81231,514,2301,2
81232,514,2355,3.5
81233,514,2375,3
81234,514,2377,3
81235,514,2396,3.5
81236,514,2398,5
81237,514,2403,3.5
81238,514,2406,3
81239,514,2407,2.5
81240,514,2420,4.5
81241,514,2423,3.5
81242,514,2454,3
81243,514,2455,4
81244,514,2458,2
81245,514,2517,3
81246,514,2571,4
81247,514,2662,4
81248,514,2716,4
81249,514,2739,2.5
81250,514,2746,3.5
81251,514,2762,4
81252,514,2786,2
81253,514,2787,2.5
81254,514,2791,4
81255,514,2792,2
81256,514,2794,2.5
81257,514,2795,4
81258,514,2797,4
81259,514,2804,4
81260,514,2858,4
81261,514,2867,4
81262,514,2878,2
81263,514,2901,2
81264,514,2902,3
81265,514,2903,2
81266,514,2915,4
81267,514,2918,4
81268,514,2959,2.5
81269,514,2985,4
81270,514,2987,3
81271,514,3016,3
81272,514,3033,2.5
81273,514,3039,3.5
81274,514,3041,2
81275,514,3052,3
81276,514,3098,4
81277,514,3160,4
81278,514,3196,4
81279,514,3210,4
81280,514,3244,2.5
81281,514,3253,4
81282,514,3294,1.5
81283,514,3360,4
81284,514,3361,4
81285,514,3362,4
81286,514,3363,4.5
81287,514,3385,3
81288,514,3421,4
81289,514,3471,5
81290,514,3478,3
81291,514,3499,4
81292,514,3527,4
81293,514,3552,4
81294,514,3671,4
81295,514,3688,2
81296,514,3703,4.5
81297,514,3704,2
81298,514,3708,3
81299,514,3738,2
81300,514,3740,4
81301,514,3766,2.5
81302,514,3843,2
81303,514,3868,4
81304,514,3877,1
81305,514,3897,3.5
81306,514,3911,4
81307,514,3938,2
81308,514,4002,3.5
81309,514,4007,4
81310,514,4086,3.5
81311,514,4124,1
81312,514,4128,4
81313,514,4202,3
81314,514,4215,2
81315,514,4246,4
81316,514,4291,2
81317,514,4306,4
81318,514,4321,4
81319,514,4361,4.5
81320,514,4396,2.5
81321,514,4397,2
81322,514,4439,3.5
81323,514,4533,3
81324,514,4564,2
81325,514,4638,3
81326,514,4833,3.5
81327,514,4855,4
81328,514,4893,2
81329,514,4993,2
81330,514,4995,4
81331,514,5041,1.5
81332,514,5060,3
81333,514,5103,3.5
81334,514,5189,1.5
81335,514,5205,2
81336,514,5246,1.5
81337,514,5247,2.5
81338,514,5248,1.5
81339,514,5250,3
81340,514,5337,2.5
81341,514,5377,4.5
81342,514,5433,2
81343,514,5502,3.5
81344,514,5543,2.5
81345,514,5704,2
81346,514,5755,2
81347,514,5797,2
81348,514,5925,2
81349,514,5952,2
81350,514,6296,4
81351,514,6299,2.5
81352,514,6377,4
81353,514,6639,4
81354,514,6746,2
81355,514,6780,3
81356,514,6787,4
81357,514,6821,3
81358,514,6870,2
81359,514,6942,4.5
81360,514,6944,3
81361,514,6979,5
81362,514,6989,3.5
81363,514,7153,3
81364,514,7477,2.5
81365,514,7730,3
81366,514,7891,3
81367,514,8368,4
81368,514,8894,1.5
81369,514,8906,2
81370,514,8961,3.5
81371,514,26133,5
81372,514,26198,2.5
81373,514,26242,3
81374,514,26375,4
81375,514,26492,2
81376,514,26729,4
81377,514,31150,2
81378,514,33085,2
81379,514,34162,3
81380,514,38583,2.5
81381,514,40478,2.5
81382,514,46578,4
81383,514,46970,3
81384,514,49272,3.5
81385,514,50872,4
81386,514,51077,2
81387,514,52435,5
81388,514,53123,3
81389,514,53972,3
81390,514,54503,4
81391,514,54881,4.5
81392,514,54997,4
81393,514,58559,3
81394,514,58998,3.5
81395,514,59369,4
81396,514,59615,3
81397,514,60487,4
81398,514,62586,2
81399,514,68157,4
81400,514,68358,4
81401,514,69122,4
81402,514,69453,2
81403,514,69481,4
81404,514,72171,2
81405,514,72641,4
81406,514,73017,4
81407,514,73854,4.5
81408,514,74458,4
81409,514,74754,1
81410,514,76093,4
81411,514,79132,4
81412,514,80463,5
81413,514,81562,3
81414,514,81845,4
81415,514,81932,4
81416,514,82459,4.5
81417,514,84772,3.5
81418,514,87869,4
81419,514,88744,4
81420,514,88810,4
81421,514,89492,4.5
81422,514,91529,3
81423,514,96588,4
81424,514,102903,4
81425,514,104211,4
81426,514,104841,3
81427,514,106782,4
81428,514,109374,4
81429,514,109487,4
81430,514,111759,3.5
81431,514,112183,2.5
81432,514,112552,4.5
81433,514,112852,3
81434,514,115617,4
81435,514,115713,3
81436,514,117590,4
81437,514,122900,2
81438,514,122906,2
81439,514,122926,4
81440,514,124484,3
81441,514,128360,3
81442,514,134130,4
81443,514,135216,0.5
81444,514,136864,2.5
81445,514,136958,2
81446,514,140956,3
81447,514,141994,0.5
81448,514,142488,4
81449,514,148626,4
81450,514,149330,4
81451,514,158830,2.5
81452,514,159093,4
81453,514,159510,2
81454,514,160571,3
81455,514,165103,3.5
81456,514,167018,3
81457,514,167538,1
81458,514,168250,2.5
81459,514,168358,2.5
81460,514,169984,2
81461,514,175303,3
81462,514,177763,2.5
81463,514,179401,4
81464,514,179819,2
81465,514,180263,2
81466,514,180985,3
81467,514,182727,2
81468,514,184471,3
81469,514,184931,4
81470,514,184987,3
81471,514,185029,4
81472,514,185033,2
81473,514,185473,3
81474,514,185585,3
81475,514,186587,3
81476,514,187031,2.5
81477,514,187593,3.5
81478,514,187595,3
81479,514,188797,4
81480,515,50,4.5
81481,515,260,5
81482,515,318,5
81483,515,356,5
81484,515,527,5
81485,515,2028,5
81486,515,2959,5
81487,515,3147,5
81488,515,33794,5
81489,515,48516,5
81490,515,48780,5
81491,515,58559,5
81492,515,59315,5
81493,515,60069,5
81494,515,79132,5
81495,515,91529,5
81496,515,112552,5
81497,515,116797,5
81498,515,122916,5
81499,515,122918,5
81500,515,168250,4.5
81501,515,168252,5
81502,515,174055,4
81503,515,175569,4
81504,515,176371,5
81505,515,179819,4
81506,516,260,5
81507,516,457,4
81508,516,480,4
81509,516,647,3
81510,516,708,3
81511,516,1042,4
81512,516,1090,3
81513,516,1197,4
81514,516,1198,4
81515,516,1954,5
81516,516,1958,3
81517,516,2021,2
81518,516,2259,3
81519,516,2268,3
81520,516,3052,3
81521,516,3471,5
81522,516,4027,4
81523,516,4291,3
81524,516,4306,5
81525,516,4321,3
81526,516,4322,4
81527,516,4333,4
81528,516,4337,3
81529,516,4349,4
81530,516,4361,3
81531,516,4429,5
81532,517,1,4
81533,517,2,3
81534,517,10,0.5
81535,517,17,0.5
81536,517,34,5
81537,517,47,2
81538,517,107,1
81539,517,110,1.5
81540,517,158,2
81541,517,165,2.5
81542,517,260,3.5
81543,517,272,1
81544,517,277,5
81545,517,318,4
81546,517,344,2.5
81547,517,349,2.5
81548,517,355,2
81549,517,356,3.5
81550,517,357,5
81551,517,362,3.5
81552,517,364,4.5
81553,517,367,3
81554,517,368,3
81555,517,377,3
81556,517,410,1
81557,517,455,1.5
81558,517,457,2.5
81559,517,480,1
81560,517,491,1
81561,517,500,5
81562,517,508,3.5
81563,517,509,3.5
81564,517,515,4
81565,517,520,1.5
81566,517,527,3.5
81567,517,531,3
81568,517,539,3
81569,517,586,5
81570,517,587,4
81571,517,588,3
81572,517,592,3
81573,517,593,3
81574,517,594,3.5
81575,517,595,4
81576,517,596,3.5
81577,517,597,3
81578,517,616,5
81579,517,673,2
81580,517,745,2.5
81581,517,750,1
81582,517,780,3.5
81583,517,783,1.5
81584,517,898,3
81585,517,899,4.5
81586,517,902,4.5
81587,517,909,0.5
81588,517,910,4
81589,517,912,4
81590,517,914,4.5
81591,517,916,3
81592,517,918,4
81593,517,919,4.5
81594,517,920,4
81595,517,933,1.5
81596,517,938,3
81597,517,945,3
81598,517,952,3
81599,517,953,4.5
81600,517,955,1
81601,517,969,1
81602,517,986,2.5
81603,517,1010,3
81604,517,1015,3.5
81605,517,1020,2
81606,517,1025,2.5
81607,517,1027,3.5
81608,517,1028,5
81609,517,1029,4
81610,517,1031,3.5
81611,517,1032,4
81612,517,1035,5
81613,517,1079,1.5
81614,517,1088,1
81615,517,1097,5
81616,517,1101,0.5
81617,517,1136,2
81618,517,1148,3
81619,517,1183,4
81620,517,1193,1.5
81621,517,1204,2
81622,517,1206,0.5
81623,517,1207,3
81624,517,1210,2
81625,517,1219,1
81626,517,1223,2.5
81627,517,1230,1.5
81628,517,1234,2
81629,517,1246,2
81630,517,1247,2.5
81631,517,1250,0.5
81632,517,1262,4
81633,517,1263,1
81634,517,1265,3
81635,517,1269,0.5
81636,517,1270,5
81637,517,1282,5
81638,517,1284,2
81639,517,1287,0.5
81640,517,1293,4
81641,517,1302,0.5
81642,517,1304,2
81643,517,1367,5
81644,517,1380,1
81645,517,1381,0.5
81646,517,1552,1.5
81647,517,1566,0.5
81648,517,1580,3
81649,517,1597,1.5
81650,517,1610,0.5
81651,517,1617,0.5
81652,517,1641,4.5
81653,517,1680,2.5
81654,517,1682,1.5
81655,517,1702,2.5
81656,517,1704,2.5
81657,517,1721,3.5
81658,517,1784,3
81659,517,1848,3
81660,517,1911,1.5
81661,517,1918,3
81662,517,1921,1
81663,517,1945,1
81664,517,1947,1.5
81665,517,1951,3
81666,517,1953,1.5
81667,517,1954,0.5
81668,517,1955,2.5
81669,517,1961,3.5
81670,517,1967,1
81671,517,1997,1
81672,517,2000,1.5
81673,517,2002,1.5
81674,517,2011,4
81675,517,2012,4.5
81676,517,2018,4
81677,517,2028,3
81678,517,2046,0.5
81679,517,2052,0.5
81680,517,2053,0.5
81681,517,2054,1.5
81682,517,2057,2.5
81683,517,2067,3
81684,517,2078,5
81685,517,2080,4
81686,517,2081,4
81687,517,2083,2.5
81688,517,2085,4
81689,517,2087,4
81690,517,2090,2
81691,517,2096,4
81692,517,2100,2
81693,517,2115,3
81694,517,2135,3
81695,517,2139,1.5
81696,517,2141,1.5
81697,517,2142,2
81698,517,2355,0.5
81699,517,2380,0.5
81700,517,2384,4.5
81701,517,2396,1.5
81702,517,2398,4.5
81703,517,2409,0.5
81704,517,2421,0.5
81705,517,2424,1.5
81706,517,2431,2.5
81707,517,2565,4.5
81708,517,2571,2.5
81709,517,2671,3
81710,517,2683,0.5
81711,517,2716,2
81712,517,2717,1.5
81713,517,2791,3.5
81714,517,2858,1
81715,517,2927,3
81716,517,2941,3
81717,517,2953,5
81718,517,2987,0.5
81719,517,3034,3
81720,517,3039,2
81721,517,3061,5
81722,517,3105,2
81723,517,3147,4
81724,517,3157,2
81725,517,3176,2.5
81726,517,3257,4
81727,517,3269,2
81728,517,3398,1
81729,517,3418,1
81730,517,3429,3.5
81731,517,3448,3.5
81732,517,3489,2.5
81733,517,3535,1
81734,517,3549,3
81735,517,3564,0.5
81736,517,3578,1
81737,517,3599,1
81738,517,3606,3
81739,517,3675,4.5
81740,517,3704,2
81741,517,3948,2
81742,517,3967,4.5
81743,517,3988,3
81744,517,3996,0.5
81745,517,4014,3.5
81746,517,4018,1
81747,517,4022,4
81748,517,4027,3
81749,517,4039,1.5
81750,517,4103,2
81751,517,4148,1
81752,517,4246,3
81753,517,4254,1
81754,517,4306,4
81755,517,4308,1
81756,517,4327,1
81757,517,4361,1
81758,517,4368,2
81759,517,4545,0.5
81760,517,4621,0.5
81761,517,4646,1.5
81762,517,4677,2
81763,517,4886,2
81764,517,4896,4
81765,517,4963,0.5
81766,517,4973,3
81767,517,4995,3.5
81768,517,5013,5
81769,517,5016,1.5
81770,517,5060,4
81771,517,5218,2.5
81772,517,5299,2
81773,517,5308,1
81774,517,5418,3
81775,517,5464,3
81776,517,5502,1
81777,517,5816,4
81778,517,5872,0.5
81779,517,5956,1
81780,517,5989,2
81781,517,5991,2.5
81782,517,6373,1.5
81783,517,6377,4
81784,517,6539,2.5
81785,517,6550,0.5
81786,517,6662,3.5
81787,517,6793,1
81788,517,6794,0.5
81789,517,6942,5
81790,517,6951,2
81791,517,7046,0.5
81792,517,7151,2
81793,517,7153,3
81794,517,7162,2.5
81795,517,7361,1.5
81796,517,7669,0.5
81797,517,8228,1.5
81798,517,8360,2.5
81799,517,8361,2.5
81800,517,8368,4.5
81801,517,8529,3.5
81802,517,8665,2.5
81803,517,8772,0.5
81804,517,8874,1
81805,517,8965,5
81806,517,8969,2
81807,517,8972,1
81808,517,26614,2.5
81809,517,26761,3
81810,517,30749,0.5
81811,517,30816,1
81812,517,30825,1
81813,517,33615,2
81814,517,34072,2.5
81815,517,36517,2.5
81816,517,38038,2.5
81817,517,40339,0.5
81818,517,40629,0.5
81819,517,40815,3
81820,517,41566,5
81821,517,43560,3
81822,517,45447,0.5
81823,517,45668,2
81824,517,45720,0.5
81825,517,45722,3.5
81826,517,46337,0.5
81827,517,46530,2.5
81828,517,46578,1
81829,517,46972,2.5
81830,517,47629,4
81831,517,48385,0.5
81832,517,48738,1
81833,517,49272,1.5
81834,517,49274,0.5
81835,517,50160,4
81836,517,51255,1
81837,517,52319,0.5
81838,517,52435,3
81839,517,52694,1.5
81840,517,53125,2.5
81841,517,54001,3
81842,517,54286,2
81843,517,55052,4
81844,517,55820,1
81845,517,56171,3
81846,517,56174,3
81847,517,56587,3
81848,517,56775,2
81849,517,56941,2
81850,517,59501,4
81851,517,59725,0.5
81852,517,59784,0.5
81853,517,60069,2.5
81854,517,60397,3.5
81855,517,62293,2
81856,517,63082,4
81857,517,63113,0.5
81858,517,64034,4
81859,517,64249,2
81860,517,64622,1.5
81861,517,64957,3.5
81862,517,65230,2.5
81863,517,65685,4
81864,517,66097,1
81865,517,66203,0.5
81866,517,67295,1
81867,517,68157,0.5
81868,517,68793,3
81869,517,68954,5
81870,517,69844,3
81871,517,70293,1
81872,517,70599,4
81873,517,73290,2
81874,517,78637,1.5
81875,517,79091,2
81876,517,80969,4
81877,517,81845,3.5
81878,517,82169,4.5
81879,517,82459,1
81880,517,82852,1
81881,517,83270,2
81882,517,84847,0.5
81883,517,86880,3.5
81884,517,87222,1
81885,517,87483,2
81886,517,88125,3.5
81887,517,88267,3
81888,517,88744,0.5
81889,517,88810,2.5
81890,517,90746,2.5
81891,517,90866,5
81892,517,91094,1
81893,517,91414,0.5
81894,517,91488,4
81895,517,91535,2
81896,517,91653,3
81897,517,91658,0.5
81898,517,93740,1.5
81899,517,94070,4.5
81900,517,95167,2.5
81901,517,96079,1
81902,517,96471,3
81903,517,96518,3
81904,517,96520,2
81905,517,97194,1
81906,517,97938,1
81907,517,101577,0.5
81908,517,102407,3
81909,517,105504,3
81910,517,106438,2
81911,517,106696,1
81912,517,107780,4
81913,517,109846,1
81914,517,116797,4
81915,517,119155,3
81916,517,121099,2.5
81917,517,131656,2.5
81918,517,135143,3.5
81919,517,136020,1
81920,517,137857,5
81921,517,140359,3
81922,517,144352,0.5
81923,517,147378,1
81924,517,147380,1
81925,517,152037,1
81926,517,160422,3
81927,517,160980,2.5
81928,517,162590,1
81929,517,164909,1
81930,517,165489,2.5
81931,517,167746,1
81932,518,24,2.5
81933,518,31,1
81934,518,468,3
81935,518,783,3
81936,518,1215,4
81937,518,1275,4
81938,518,1276,4.5
81939,518,1371,0.5
81940,518,1372,4
81941,518,1380,2
81942,518,1597,3.5
81943,518,1747,4
81944,518,1876,4.5
81945,518,2289,5
81946,518,2353,4
81947,518,2657,4.5
81948,518,3101,3
81949,518,3418,3
81950,518,3753,2.5
81951,518,3897,4.5
81952,518,6323,4.5
81953,518,6333,4.5
81954,518,6365,4
81955,518,6377,5
81956,519,318,5
81957,519,356,5
81958,519,1704,5
81959,519,1968,3
81960,519,2329,5
81961,519,3408,5
81962,519,3717,3.5
81963,519,3948,4
81964,519,4025,5
81965,519,4447,3.5
81966,519,4963,4
81967,519,5989,4
81968,519,6378,4
81969,519,7445,5
81970,519,33679,3.5
81971,519,34162,4
81972,519,51935,5
81973,519,56367,4
81974,519,59369,5
81975,519,69122,5
81976,519,69406,3
81977,519,72998,4
81978,519,88163,5
81979,519,104211,5
81980,519,134393,4
81981,519,140110,4
81982,520,10,4
81983,520,19,1
81984,520,32,3.5
81985,520,135,3.5
81986,520,235,3.5
81987,520,253,4
81988,520,256,3
81989,520,316,4
81990,520,318,5
81991,520,327,2
81992,520,329,3.5
81993,520,333,4
81994,520,344,1
81995,520,356,3.5
81996,520,368,3
81997,520,468,3.5
81998,520,471,5
81999,520,485,4
82000,520,520,4
82001,520,541,5
82002,520,551,4.5
82003,520,586,4
82004,520,589,4.5
82005,520,637,3.5
82006,520,750,5
82007,520,858,2
82008,520,880,3
82009,520,911,4
82010,520,924,3
82011,520,1049,3
82012,520,1079,2
82013,520,1080,4
82014,520,1131,3
82015,520,1136,5
82016,520,1197,5
82017,520,1198,5
82018,520,1200,5
82019,520,1214,5
82020,520,1215,5
82021,520,1234,5
82022,520,1240,4
82023,520,1250,4
82024,520,1265,5
82025,520,1270,5
82026,520,1278,5
82027,520,1281,4.5
82028,520,1291,4
82029,520,1301,4
82030,520,1356,5
82031,520,1358,4.5
82032,520,1425,3.5
82033,520,1485,4
82034,520,1513,4
82035,520,1527,3.5
82036,520,1580,5
82037,520,1584,3.5
82038,520,1610,4
82039,520,1625,4
82040,520,1682,4.5
82041,520,1732,3.5
82042,520,1748,4.5
82043,520,1779,4
82044,520,1801,4
82045,520,1831,3
82046,520,1924,3
82047,520,2006,3.5
82048,520,2010,5
82049,520,2011,4
82050,520,2012,4
82051,520,2015,3.5
82052,520,2072,4
82053,520,2094,3
82054,520,2115,3
82055,520,2134,3.5
82056,520,2161,4.5
82057,520,2194,4
82058,520,2321,4
82059,520,2375,4
82060,520,2393,3.5
82061,520,2405,4
82062,520,2406,4.5
82063,520,2423,5
82064,520,2470,4
82065,520,2501,4
82066,520,2502,4
82067,520,2528,4
82068,520,2542,4
82069,520,2571,5
82070,520,2600,3.5
82071,520,2617,5
82072,520,2628,1.5
82073,520,2657,2.5
82074,520,2701,2.5
82075,520,2716,4
82076,520,2723,4.5
82077,520,2791,4
82078,520,2827,3
82079,520,2916,5
82080,520,2918,4
82081,520,2985,3
82082,520,2997,4
82083,520,3000,4
82084,520,3039,5
82085,520,3081,4
82086,520,3147,4
82087,520,3175,4
82088,520,3186,2.5
82089,520,3408,4
82090,520,3462,4
82091,520,3469,4
82092,520,3510,4
82093,520,3529,4
82094,520,3745,5
82095,520,3751,4
